url,title,location,rooms,price,m2,plot_m2
https://www.otodom.pl/oferta/promocyjna-cena-promocyjne-wyposazenie-zobacz-ID45IVa.html#934d694f77,promocyjna CENA | promocyjne WYPOSAŻENIE | zobacz,"Dobrzykowice, wrocławski, dolnośląskie",5 pokoi,479 000 zł,132 m²,działka 500 m²
https://www.otodom.pl/oferta/media-miejskie-duza-dzialka-charakter-willowy-ID45IJa.html#934d694f77,media MIEJSKIE | duża DZIAŁKA | charakter WILLOWY,"Dobrzykowice, wrocławski, dolnośląskie",5 pokoi,499 000 zł,132 m²,działka 500 m²
https://www.otodom.pl/oferta/blizniak-mlociny-woycickiego-ID46JiV.html#934d694f77,Bliźniak Mlociny Wóycickiego,"Warszawa, Bielany",6 pokoi,1 490 000 zł,"159,82 m²",działka 440 m²
https://www.otodom.pl/oferta/dom-zielona-dolina-ID46JiQ.html#934d694f77,Dom Zielona Dolina,"Piła, Zielona Dolina",4 pokoje,559 000 zł,"144,40 m²",działka 220 m²
https://www.otodom.pl/oferta/miedzylesie-nowa-inwestycja-unikalna-lokalizacja-ID4662y.html#934d694f77,MIĘDZYLESIE -Nowa inwestycja- UNIKALNA Lokalizacja,"Warszawa, Wawer, Międzylesie",5 pokoi,1 199 000 zł,"155,62 m²",działka 337 m²
https://www.otodom.pl/oferta/sprzedam-dom-z-dzialka-ID46wQO.html#934d694f77,sprzedam dom z dzialka,"Przasnysz, przasnyski, mazowieckie",4 pokoje,250 000 zł,90 m²,działka 6 200 m²
https://www.otodom.pl/oferta/dom-100-m-lisi-ogon-ID46JiL.html#934d694f77,"Dom, 100 m², Lisi Ogon","Lisi Ogon, bydgoski, kujawsko-pomorskie",4 pokoje,449 000 zł,100 m²,działka 350 m²
https://www.otodom.pl/oferta/domy-olszewnica-stara-ul-wiejska-ID46smn.html#934d694f77,Domy Olszewnica Stara ul. Wiejska,"Olszewnica Stara, legionowski, mazowieckie",4 pokoje,520 000 zł,"122,73 m²",działka 800 m²
https://www.otodom.pl/oferta/dom-jednorodzinny-ul-piekna-ID3GZTq.html#934d694f77,Dom jednorodzinny ul.Piękna,"Jaworzno, Długoszyn",5 pokoi,480 000 zł,160 m²,działka 500 m²
https://www.otodom.pl/oferta/dom-na-sprzedaz-przeclaw-szczecin-ID46tr5.html#934d694f77,Dom na sprzedaż - PRZECŁAW (Szczecin),"Przecław, policki, zachodniopomorskie",5 pokoi,1 200 000 zł,280 m²,działka 380 m²
https://www.otodom.pl/oferta/przestronny-dom-w-cenie-mieszkania-pepowo-ID46Ifs.html#934d694f77,Przestronny dom w cenie mieszkania - Pępowo,"Pępowo, kartuski, pomorskie",4 pokoje,469 000 zł,"111,48 m²",
https://www.otodom.pl/oferta/dom-w-zabudowie-blizniaczej-w-poblizu-gdyni-ID43hjd.html#934d694f77,"Dom w zabudowie bliźniaczej, w pobliżu Gdyni","Kosakowo, pucki, pomorskie",4 pokoje,465 000 zł,"102,38 m²",działka 167 m²
https://www.otodom.pl/oferta/bezczynszowy-dom-w-cenie-mieszkania-jasien-ID46Ifp.html#934d694f77,Bezczynszowy dom w cenie mieszkania - Jasień,"Gdańsk, Jasień",4 pokoje,456 000 zł,"73,28 m²",
https://www.otodom.pl/oferta/przestronny-blizniak-z-ogrodkiem-skorzewo-ID46Jif.html#5155a53d22,Przestronny bliźniak z ogródkiem Skórzewo,"Skórzewo, poznański, wielkopolskie",4 pokoje,507 600 zł,110 m²,działka 367 m²
https://www.otodom.pl/oferta/przestronny-blizniak-z-ogrodkiem-skorzewo-ID46Jie.html#5155a53d22,Przestronny bliźniak z ogródkiem Skórzewo,"Skórzewo, poznański, wielkopolskie",4 pokoje,529 200 zł,110 m²,działka 428 m²
https://www.otodom.pl/oferta/atrakcyjny-dom-z-dobrym-dojazdem-do-warszawy-ID465Cu.html#5155a53d22,Atrakcyjny dom z dobrym dojazdem do Warszawy,"Słubica Dobra, grodziski, mazowieckie",5 pokoi,450 000 zł,135 m²,działka 1 720 m²
https://www.otodom.pl/oferta/przestronny-blizniak-z-ogrodkiem-skorzewo-ID46Jic.html#5155a53d22,Przestronny bliźniak z ogródkiem Skórzewo,"Skórzewo, poznański, wielkopolskie",4 pokoje,534 600 zł,110 m²,działka 475 m²
https://www.otodom.pl/oferta/nowa-inwestycja-duze-dzialki-ID46Jib.html#5155a53d22,"Nowa inwestycja, duże działki!","Rudawa, krakowski, małopolskie",4 pokoje,540 000 zł,"108,77 m²",działka 460 m²
https://www.otodom.pl/oferta/nowoczesne-domy-w-zabudowie-blizniaczej-142-m2-ID46Ji1.html#5155a53d22,"Nowoczesne domy w zabudowie bliźniaczej, 142 m2","Zaścianki, białostocki, podlaskie",5 pokoi,480 000 zł,"142,15 m²","działka 367,22 m²"
https://www.otodom.pl/oferta/promocja-ostatni-dom-na-sprzedaz-k-warszawy-ID2NlRb.html#5155a53d22,Promocja! Ostatni dom na sprzedaż k/Warszawy,"Stefanowo, piaseczyński, mazowieckie",5 pokoi,525 000 zł,140 m²,działka 450 m²
https://www.otodom.pl/oferta/piekny-przestronny-dom-w-cichej-zielonej-okolicy-ID463gP.html#5155a53d22,"Piękny, przestronny dom w cichej, zielonej okolicy","Mieszkowo, piaseczyński, mazowieckie",5 pokoi,1 200 000 zł,250 m²,działka 650 m²
https://www.otodom.pl/oferta/sprzedam-dom-lomza-ID46JhK.html#5155a53d22,Sprzedam dom Łomża,"Stara Łomża przy Szosie, łomżyński, podlaskie",5 pokoi,495 000 zł,144 m²,działka 590 m²
https://www.otodom.pl/oferta/dom-91-m-grodzisk-mazowiecki-ID46JhZ.html#5155a53d22,"Dom, 91 m², Grodzisk Mazowiecki","Grodzisk Mazowiecki, grodziski, mazowieckie",5 pokoi,456 000 zł,91 m²,działka 100 m²
https://www.otodom.pl/oferta/dom-138-52-m-grodzisk-mazowiecki-ID46JhX.html#5155a53d22,"Dom, 138,52 m², Grodzisk Mazowiecki","Grodzisk Mazowiecki, grodziski, mazowieckie",4 pokoje,619 000 zł,"138,52 m²",działka 536 m²
https://www.otodom.pl/oferta/dom-4-pokojowy-blisko-centrum-miasta-ID46JhV.html#5155a53d22,Dom 4 pokojowy- blisko centrum miasta.,"Grodzisk Mazowiecki, grodziski, mazowieckie",4 pokoje,490 000 zł,120 m²,działka 200 m²
https://www.otodom.pl/oferta/dom-4-pokojowy-blisko-centrum-miasta-ID46JhW.html#5155a53d22,Dom 4 pokojowy- blisko centrum miasta.,"Grodzisk Mazowiecki, grodziski, mazowieckie",4 pokoje,540 000 zł,120 m²,działka 300 m²
https://www.otodom.pl/oferta/nowoczesny-piekny-i-przestronny-dom-pod-warszawa-ID462qE.html#5155a53d22,"Nowoczesny, piękny i przestronny DOM pod Warszawą.","Krze Duże, żyrardowski, mazowieckie",5 pokoi,749 000 zł,"212,50 m²",działka 992 m²
https://www.otodom.pl/oferta/dom-w-cenie-mieszkania-gdansk-jasien-ID46GCD.html#5155a53d22,Dom w cenie mieszkania - Gdańsk Jasień,"Gdańsk, Jasień",3 pokoje,407 000 zł,65 m²,
https://www.otodom.pl/oferta/luksusowe-segmenty-o-niespotykanym-standardzie-ID45GN6.html#5155a53d22,Luksusowe segmenty o niespotykanym standardzie,"Kobyłka, wołomiński, mazowieckie",6 pokoi,699 000 zł,186 m²,działka 162 m²
https://www.otodom.pl/oferta/gotowe-domy-wysoki-standard-ID46uLE.html#5155a53d22,"gotowe domy, wysoki standard","Radomierzyce, wrocławski, dolnośląskie",5 pokoi,559 000 zł,127 m²,działka 140 m²
https://www.otodom.pl/oferta/czarujacy-dom-w-otoczeniu-zieleni-straszyn-ID46GIH.html#5155a53d22,Czarujący dom w otoczeniu zieleni - Straszyn,"Straszyn, gdański, pomorskie",4 pokoje,394 000 zł,"85,62 m²",
https://www.otodom.pl/oferta/apartamenty-mierzyn-ul-jakuba-ID3VT24.html#5155a53d22,Apartamenty Mierzyn ul.Jakuba,"Mierzyn, policki, zachodniopomorskie",3 pokoje,365 000 zł,68 m²,działka 40 m²
https://www.otodom.pl/oferta/bezrzecze-ul-maciejki-dom-78m2-lider-house-ID43ZFw.html#5155a53d22,Bezrzecze ul. Maciejki/Dom 78m2/Lider House,"Szczecin, Zachód, Bezrzecze",4 pokoje,499 000 zł,78 m²,działka 150 m²
https://www.otodom.pl/oferta/bezrzecze-ul-kminkowa-dom-78m2-lider-house-ID45ggi.html#5155a53d22,Bezrzecze ul.Kminkowa / dom 78m2/ Lider House,"Szczecin, zachodniopomorskie",4 pokoje,499 000 zł,78 m²,działka 250 m²
https://www.otodom.pl/oferta/dom-w-bezrzeczu-78m2-lider-house-deweloper-ID45ixt.html#5155a53d22,Dom w Bezrzeczu/78m2/ Lider House Deweloper,"Bezrzecze, policki, zachodniopomorskie",4 pokoje,499 000 zł,78 m²,działka 250 m²
https://www.otodom.pl/oferta/nowy-dom-z-ogrodem-bez-posrednictwa-ID46Jhb.html#5155a53d22,"Nowy dom z ogrodem, bez pośrednictwa","Bytnik, głogowski, dolnośląskie",5 pokoi,444 900 zł,134 m²,działka 700 m²
https://www.otodom.pl/oferta/apartament-boczny-z-ogrodkiem-lancut-ID46o1r.html#5155a53d22,Apartament boczny z ogródkiem - Łańcut,"Łańcut, łańcucki, podkarpackie",5 pokoi,465 901 zł,"123,91 m²",działka 320 m²
https://www.otodom.pl/oferta/niepowtarzalny-dom-w-atrakcyjnej-cenie-pepowo-ID46GIz.html#3b133f1b8f,Niepowtarzalny dom w atrakcyjnej cenie - Pępowo,"Pępowo, kartuski, pomorskie",3 pokoje,311 000 zł,"69,87 m²",
https://www.otodom.pl/oferta/atrakcyjny-duzy-dom-dla-rodziny-ID46Jgm.html#3b133f1b8f,Atrakcyjny duży dom dla rodziny,"Banino, kartuski, pomorskie",6 pokoi,760 000 zł,"153,27 m²",działka 673 m²
https://www.otodom.pl/oferta/promocja-blizniak-kanalizacja-miejska-ID46yNi.html#3b133f1b8f,"PROMOCJA, bliźniak, kanalizacja miejska","Mirków, wrocławski, dolnośląskie",4 pokoje,549 000 zł,124 m²,działka 400 m²
https://www.otodom.pl/oferta/dzialajacy-biznes-w-budynku-mieszkalno-uslugowym-ID44r9t.html#3b133f1b8f,"Działający Biznes w Budynku Mieszkalno-Usługowym!,","Ruda Śląska, śląskie",>10 pokoi,2 985 000 zł,1 174 m²,działka 800 m²
https://www.otodom.pl/oferta/nowe-domy-mikolow-borowa-wies-zabudowa-szeregowa-ID46gpm.html#3b133f1b8f,"Nowe Domy, Mikołów, Borowa Wieś ZABUDOWA SZEREGOWA","Mikołów, Borowa Wieś",4 pokoje,399 000 zł,140 m²,działka 175 m²
https://www.otodom.pl/oferta/nowe-domy-szeregowki-borowa-wies-mikolow-ID46gon.html#3b133f1b8f,"Nowe Domy, SZEREGÓWKI Borowa Wieś, Mikołów","Mikołów, mikołowski, śląskie",4 pokoje,399 000 zł,140 m²,działka 175 m²
https://www.otodom.pl/oferta/willa-jadwisin-nad-zalewem-z-garazem-144m2-podasze-ID44mj5.html#3b133f1b8f,Willa Jadwisin nad Zalewem z garażem 144m2+podasze,"Jadwisin, legionowski, mazowieckie",5 pokoi,440 000 zł,144 m²,działka 500 m²
https://www.otodom.pl/oferta/bliskierabowice-dom87m2-poddasze40m2-3sypialnie-ID42hnR.html#3b133f1b8f,BliskieRabowice/ dom87m2+poddasze40m2/ 3sypialnie,"Swarzędz, poznański, wielkopolskie",4 pokoje,369 000 zł,87 m²,działka 220 m²
https://www.otodom.pl/oferta/dom-gaja-krotki-szereg-prywatnosc-promocja-ID46JfG.html#3b133f1b8f,"Dom GAJA Krótki szereg, prywatność. Promocja!!","Warszawa, Bemowo",4 pokoje,699 000 zł,"129,97 m²",działka 340 m²
https://www.otodom.pl/oferta/dom-124m2-w-raciborowicach-michalow-10km-od-rynku-ID45Mmy.html#3b133f1b8f,Dom 124m2 w Raciborowicach/Michałow. 10km od Rynku,"Raciborowice, krakowski, małopolskie",5 pokoi,485 000 zł,124 m²,działka 460 m²
https://www.otodom.pl/oferta/polowa-blizniaka-spalona-117-m2-dzialka-5-arow-ID46AfV.html#3b133f1b8f,Połowa bliźniaka Spalona 117 m2 działka 5 arów,"Spalona, legnicki, dolnośląskie",4 pokoje,550 000 zł,"155,80 m²",działka 500 m²
https://www.otodom.pl/oferta/zapraszamy-na-wirtualny-spacer-link-w-opisie-ID3YNME.html#3b133f1b8f,Zapraszamy na wirtualny spacer -link w opisie!,"Legnica, dolnośląskie",5 pokoi,499 000 zł,136 m²,działka 230 m²
https://www.otodom.pl/oferta/zapraszamy-rowniez-na-wirtualny-spacer-ID45xNz.html#3b133f1b8f,Zapraszamy również na wirtualny spacer !,"Legnica, dolnośląskie",5 pokoi,529 000 zł,143 m²,działka 230 m²
https://www.otodom.pl/oferta/komfortowy-i-oszczedny-nowy-dom-extra-dla-rodziny-ID45M59.html#3b133f1b8f,Komfortowy I Oszczędny Nowy Dom/ extra dla Rodziny,"Legnica, dolnośląskie",8 pokoi,885 000 zł,340 m²,działka 1 250 m²
https://www.otodom.pl/oferta/piekny-dom-od-dewelopera-w-otoczeniu-zieleni-ID46Jfw.html#3b133f1b8f,Piękny dom od dewelopera w otoczeniu zieleni,"Siechnice, wrocławski, dolnośląskie",5 pokoi,550 000 zł,115 m²,działka 100 m²
https://www.otodom.pl/oferta/piekny-dom-od-dewelopera-w-otoczeniu-zieleni-ID46Jfu.html#3b133f1b8f,Piękny dom od dewelopera w otoczeniu zieleni,"Siechnice, wrocławski, dolnośląskie",4 pokoje,450 000 zł,85 m²,działka 100 m²
https://www.otodom.pl/oferta/dom-w-zabudowie-blizniaczej-wilkasy-3-5tys-m2-ID461OD.html#3b133f1b8f,"Dom w zabudowie bliźniaczej Wilkasy, 3,5tyś m2!!!","Wilkasy, giżycki, warmińsko-mazurskie",4 pokoje,460 000 zł,"131,27 m²",działka 500 m²
https://www.otodom.pl/oferta/segment-z-garazem-doskonala-lokalizacja-ID44F94.html#3b133f1b8f,Segment z garażem doskonała lokalizacja,"Ząbki, wołomiński, mazowieckie",6 pokoi,699 000 zł,"146,44 m²",działka 124 m²
https://www.otodom.pl/oferta/dom-blizniak-adamowizna-grodzisk-mazowiecki-ID46r9H.html#3b133f1b8f,Dom bliźniak Adamowizna - Grodzisk Mazowiecki,"Grodzisk Mazowiecki, grodziski, mazowieckie",4 pokoje,590 000 zł,143 m²,działka 765 m²
https://www.otodom.pl/oferta/dom-jednorodzinny-w-cenie-mieszkania-katowice-ID46pM3.html#3b133f1b8f,Dom jednorodzinny w cenie mieszkania! - KATOWICE,"Katowice, Podlesie",4 pokoje,529 000 zł,138 m²,działka 203 m²
https://www.otodom.pl/oferta/nowoczesny-dom-na-osiedlu-w-pyrach-ID46Jez.html#3b133f1b8f,Nowoczesny Dom Na Osiedlu W Pyrach,"Warszawa, Ursynów, Pyry",4 pokoje,1 389 500 zł,"155,67 m²",działka 361 m²
https://www.otodom.pl/oferta/nowy-dom-janczewo-106m2-stan-deweloperski-ID46Jbk.html#3b133f1b8f,Nowy dom Janczewo 106m2. Stan deweloperski,"Janczewo, gorzowski, lubuskie",4 pokoje,430 000 zł,106 m²,działka 1 154 m²
https://www.otodom.pl/oferta/malowniczy-dom-z-dzialka-ID46JdW.html#3b133f1b8f,malowniczy dom z działką,"Bełchatów, bełchatowski, łódzkie",2 pokoje,390 000 zł,60 m²,działka 1 200 m²
https://www.otodom.pl/oferta/domy-na-kluka-blizniaki-na-os-bagnowka-wygoda-ID45PYF.html#3b133f1b8f,DOMY NA KLUKA - bliźniaki na os. Bagnówka / Wygoda,"Białystok, Bagnówka",5 pokoi,450 000 zł,"161,18 m²",działka 500 m²
https://www.otodom.pl/oferta/blizniak-ID46usP.html#1d60a39687,Bliźniak,"Tarnowo Podgórne, poznański, wielkopolskie",4 pokoje,585 000 zł,127 m²,działka 600 m²
https://www.otodom.pl/oferta/ksawerow-ul-taneczna-3-ID45mVB.html#1d60a39687,Ksawerów ul. Taneczna 3,"Ksawerów, pabianicki, łódzkie",4 pokoje,550 000 zł,110 m²,działka 445 m²
https://www.otodom.pl/oferta/nowy-ekologiczny-dom-garaz-dwust-taras-42m2-ID45ql0.html#1d60a39687,"Nowy, ekologiczny dom, garaż dwust., taras 42m2","Zielona Góra, lubuskie",5 pokoi,795 000 zł,254 m²,działka 1 070 m²
https://www.otodom.pl/oferta/nowe-przestronne-domy-jednorodzinne-jasionka-ID46Jd0.html#1d60a39687,Nowe przestronne domy jednorodzinne - Jasionka,"Jasionka, rzeszowski, podkarpackie",5 pokoi,340 000 zł,168 m²,działka 680 m²
https://www.otodom.pl/oferta/segment-w-zabudowie-blizniaczej-w-swidniku-ID46Jcs.html#1d60a39687,Segment w zabudowie bliźniaczej w Świdniku,"Świdnik, świdnicki, lubelskie",5 pokoi,385 000 zł,156 m²,działka 600 m²
https://www.otodom.pl/oferta/dom-jak-z-bajki-na-lesnej-polanie-rydzynki-lodz-ID45Oue.html#1d60a39687,"Dom jak z bajki, na leśnej polanie - Rydzynki Łódź","Rydzynki, łódzki wschodni, łódzkie",3 pokoje,875 000 zł,140 m²,działka 2 111 m²
https://www.otodom.pl/oferta/niepowtarzalny-duzy-dom-jednorodzinny-ID439Tv.html#1d60a39687,niepowtarzalny duży dom jednorodzinny,"Myszków, myszkowski, śląskie",7 pokoi,780 000 zł,398 m²,działka 4 991 m²
https://www.otodom.pl/oferta/nowe-domy-w-krakowie-ID43DW7.html#1d60a39687,Nowe Domy w Krakowie,"Kraków, Dębniki, Skotniki",4 pokoje,640 000 zł,"116,50 m²",działka 397 m²
https://www.otodom.pl/oferta/szeregowiec-dla-rodziny-wilkszyn-ID46JbE.html#1d60a39687,Szeregowiec dla rodziny / Wilkszyn,"Wilkszyn, średzki, dolnośląskie",4 pokoje,449 000 zł,"89,15 m²",
https://www.otodom.pl/oferta/dom-dwulokalowy-w-puszczy-zielonka-w-projektowaniu-ID46JaT.html#1d60a39687,Dom dwulokalowy w Puszczy Zielonka w projektowaniu,"Wierzonka, poznański, wielkopolskie",5 pokoi,899 000 zł,160 m²,działka 1 800 m²
https://www.otodom.pl/oferta/dom-150-m-warszawa-ID46Jam.html#1d60a39687,"Dom, 150 m², Warszawa","Warszawa, Wawer",4 pokoje,930 000 zł,150 m²,działka 500 m²
https://www.otodom.pl/oferta/dom-150-m-warszawa-ID46Jae.html#1d60a39687,"Dom, 150 m², Warszawa","Warszawa, Wawer",4 pokoje,930 000 zł,150 m²,działka 500 m²
https://www.otodom.pl/oferta/ostatni-wolny-segment-zaczernie-ID43y0k.html#1d60a39687,Ostatni wolny segment!!! Zaczernie,"Rzeszów, podkarpackie",4 pokoje,380 000 zł,84 m²,działka 150 m²
https://www.otodom.pl/oferta/dom-blizniak-nowa-lokalizacja-przy-lesie-ID42oPi.html#1d60a39687,Dom bliżniak Nowa lokalizacja przy lesie,"Środa Wielkopolska, średzki, wielkopolskie",4 pokoje,249 900 zł,71 m²,działka 400 m²
https://www.otodom.pl/oferta/dom-w-zabudowie-segmentowej-debica-ID434uJ.html#1d60a39687,"Dom w zabudowie segmentowej , Dębica","Dębica, dębicki, podkarpackie",4 pokoje,445 000 zł,147 m²,działka 600 m²
https://www.otodom.pl/oferta/krzyki-borek-sprzedaz-dom-ID46J7a.html#1d60a39687,Krzyki Borek sprzedaz dom,"Wrocław, Krzyki",4 pokoje,1 606 000 zł,143 m²,działka 140 m²
https://www.otodom.pl/oferta/dom-w-zabudowie-blizniaczej-przy-polu-golfowym-35-ID45Top.html#1d60a39687,"Dom w zabudowie bliźniaczej przy polu golfowym, 35","Siemianowice Śląskie, śląskie",5 pokoi,695 000 zł,159 m²,działka 350 m²
https://www.otodom.pl/oferta/osiedle-wsrod-zieleni-ostatnie-4-wolne-ID448CV.html#1d60a39687,Osiedle wśród zieleni- ostatnie 4 wolne !!!,"Dziekanów Leśny, warszawski zachodni, mazowieckie",6 pokoi,585 000 zł,152 m²,
https://www.otodom.pl/oferta/dom-nowy-sacz-graniczna-ID46gPs.html#1d60a39687,Dom Nowy Sącz Graniczna,"Nowy Sącz, małopolskie",4 pokoje,480 000 zł,"106,77 m²",działka 260 m²
https://www.otodom.pl/oferta/dom-blizniak-z-garazem-jaruzyn-gm-osielsko-ID46fUo.html#1d60a39687,"Dom bliźniak z garażem, Jarużyn gm. Osielsko,","Jarużyn, bydgoski, kujawsko-pomorskie",5 pokoi,435 000 zł,159 m²,działka 584 m²
https://www.otodom.pl/oferta/szeregowka-wsrod-domow-jednorodzinnych-sprawdz-ID45MDP.html#1d60a39687,Szeregówka wśród domów jednorodzinnych Sprawdź!,"Rzeszów, podkarpackie",5 pokoi,299 000 zł,120 m²,działka 160 m²
https://www.otodom.pl/oferta/dywity-domy-114m2-dzialki-od-440m2-do-746m2-s-ID46J7W.html#1d60a39687,"Dywity - domy 114m2, działki od 440m2 do 746m2 - s","Dywity, olsztyński, warmińsko-mazurskie",4 pokoje,480 816 zł,114 m²,działka 737 m²
https://www.otodom.pl/oferta/segment-skrajny-dzialka-2-9-ara-ID45NjI.html#1d60a39687,"Segment skrajny działka 2,9 ara","Rzeszów, Budziwój",4 pokoje,361 000 zł,"117,49 m²",działka 290 m²
https://www.otodom.pl/oferta/nowy-dom-w-centrum-legionowa-ID44dwX.html#1d60a39687,Nowy dom w centrum Legionowa,"Legionowo, Centrum",5 pokoi,750 000 zł,150 m²,działka 414 m²
https://www.otodom.pl/oferta/skrajna-szeregowka-dla-rodziny-blisko-szkoly-ID45MFl.html#5f17a04097,Skrajna szeregówka dla rodziny blisko szkoły,"Rzeszów, podkarpackie",5 pokoi,339 000 zł,120 m²,działka 500 m²
https://www.otodom.pl/oferta/kameralne-osiedle-wsrod-zieleni-ID44F8C.html#5f17a04097,Kameralne osiedle wśród zieleni.,"Łomianki, warszawski zachodni, mazowieckie",5 pokoi,690 000 zł,125 m²,działka 290 m²
https://www.otodom.pl/oferta/atrakcyjne-osiedle-w-zabudowie-blizniaczej-ID44FcA.html#5f17a04097,Atrakcyjne osiedle w zabudowie bliźniaczej,"Łomianki, warszawski zachodni, mazowieckie",4 pokoje,539 000 zł,105 m²,działka 270 m²
https://www.otodom.pl/oferta/wolnostojacy-nowe-osiedle-ID42wzT.html#5f17a04097,"Wolnostojący, nowe osiedle","Łomianki, warszawski zachodni, mazowieckie",4 pokoje,780 000 zł,"116,64 m²",działka 421 m²
https://www.otodom.pl/oferta/gotowy-segment-w-stanie-surowym-zamknietym-ID46AOU.html#5f17a04097,Gotowy segment w stanie surowym zamkniętym.,"Rzeszów, Staromieście",4 pokoje,299 000 zł,"90,18 m²",działka 135 m²
https://www.otodom.pl/oferta/nowoczesny-dom-w-prestizowym-miejscu-zamczysko-ID46BdQ.html#5f17a04097,Nowoczesny dom w prestiżowym miejscu Zamczysko.,"Bydgoszcz, kujawsko-pomorskie",4 pokoje,550 000 zł,166 m²,działka 1 158 m²
https://www.otodom.pl/oferta/warszewo-5pok-123-5m2-gotowy-bez-prowizji-0-ID46J6X.html#5f17a04097,"Warszewo 5pok. 123,5m2 Gotowy - Bez Prowizji 0%,","Szczecin, Północ, Warszewo",5 pokoi,659 000 zł,123 m²,działka 350 m²
https://www.otodom.pl/oferta/wieckowice-nowe-domy-juz-w-sprzedazy-ID46J6W.html#5f17a04097,Więckowice. Nowe domy już w sprzedaży!,"Więckowice, krakowski, małopolskie",4 pokoje,520 000 zł,"103,67 m²",działka 300 m²
https://www.otodom.pl/oferta/domy-rudawa-25min-do-centrum-krakowa-ID46J6Q.html#5f17a04097,Domy Rudawa. 25min do centrum Krakowa!,"Zabierzów, krakowski, małopolskie",4 pokoje,480 000 zł,"103,67 m²",działka 477 m²
https://www.otodom.pl/oferta/ii-etap-osiedle-kolorowe-domy-po-108-40-m2-ID46J4F.html#5f17a04097,"II ETAP Osiedle KOLOROWE domy po 108,40 m2","Komorniki, poznański, wielkopolskie",5 pokoi,444 000 zł,"108,40 m²",działka 735 m²
https://www.otodom.pl/oferta/nowe-domy-szczecin-osow-warszewo-ul-upalna-ID46J6t.html#5f17a04097,"Nowe domy - Szczecin, Osów-Warszewo, ul. Upalna","Szczecin, Zachód, Osów",4 pokoje,639 000 zł,117 m²,działka 194 m²
https://www.otodom.pl/oferta/solidne-domy-wilkowice-ul-waska-blisko-zatorza-ID44JBD.html#5f17a04097,"SOLIDNE DOMY, Wilkowice-ul. Wąska/blisko ""Zatorza""","Leszno, wielkopolskie",4 pokoje,369 900 zł,130 m²,"działka 468,50 m²"
https://www.otodom.pl/oferta/blizniak-segment-a-pozostal-tylko-jeden-ID1qscg.html#5f17a04097,Bliźniak - segment A - POZOSTAŁ TYLKO JEDEN,"Studzienice, pszczyński, śląskie",5 pokoi,443 880 zł,"194,38 m²",działka 795 m²
https://www.otodom.pl/oferta/lokal-w-rosnowku-atrakcyjna-lokalizacja-ID46sVz.html#5f17a04097,Lokal w Rosnówku ! Atrakcyjna lokalizacja !,"Rosnówko, poznański, wielkopolskie",3 pokoje,449 000 zł,109 m²,działka 380 m²
https://www.otodom.pl/oferta/lokal-skorzewo-spokojna-okolica-ID46u8u.html#5f17a04097,Lokal Skórzewo ! Spokojna okolica !!!,"Skórzewo, poznański, wielkopolskie",3 pokoje,497 000 zł,"108,90 m²",działka 400 m²
